league_id,league_name,match_id,team,opponent,side,result,win,pos1_player,pos1_hero,pos1_lh_5m,pos1_networth_10m,enemy_pos1_player,enemy_pos1_hero,enemy_pos1_networth_10m,pos1_vs_enemy_pos1_diff_10m,enemy_pos3_player,enemy_pos3_hero,enemy_pos3_networth_10m,pos1_vs_enemy_pos3_diff_10m,team_networth_10m,enemy_team_networth_10m,team_networth_diff_10m,pos1_kda_10m,pos1_role_source,enemy_pos1_role_source,enemy_pos3_role_source
19696,DreamLeague Season 29,8811680490,EX-HERO,Aurora,Radiant,负,0,.tv/yumadota2,alchemist,16,5342,P,windrunner,5112,230,Shenorita`,tidehunter,4430,912,16046,17333,-1287,3/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811680490,Aurora,EX-HERO,Dire,胜,1,P,windrunner,29,5112,.tv/yumadota2,alchemist,5342,-230,GAMBOT-PARIS,primal_beast,3041,2071,17333,16046,1287,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811706161,GL,TSpirit,Radiant,负,0,鬼,luna,27,4216,Pv,furion,4471,-255,pos3jungler,largo,3760,456,15580,15462,118,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811706161,TSpirit,GL,Dire,胜,1,Pv,furion,28,4471,鬼,luna,4216,255,помойка,dawnbreaker,3858,613,15462,15580,-118,2/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811687114,FLCN,VG,Radiant,胜,1,I m Going To Be The Best Carry,tiny,25,3822,Roselia,kez,3887,-65,F',mars,4031,-209,14945,16301,-1356,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811687114,VG,FLCN,Dire,负,0,Roselia,kez,24,3887,I m Going To Be The Best Carry,tiny,3822,65,YeS signature player,doom_bringer,4176,-289,16301,14945,1356,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811838021,NGX,XG,Radiant,胜,1,`^@,lone_druid,23,3872,区,kez,4860,-988,¿,abyssal_underlord,4008,-136,16096,17205,-1109,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811838021,XG,NGX,Dire,负,0,区,kez,36,4860,`^@,lone_druid,3872,988,malrincyq,largo,3918,942,17205,16096,1109,1/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811838048,PV,NAVI,Radiant,胜,1,destroy,lone_druid,41,5531,winter,terrorblade,4486,1045,ƬψƬ ☢ Sιrιus-妥,axe,3435,2096,18478,16220,2258,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811838048,NAVI,PV,Dire,负,0,winter,terrorblade,25,4486,destroy,lone_druid,5531,-1045,strafe instructor,brewmaster,4366,120,16220,18478,-2258,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811845697,BetBoom,PlayTime,Radiant,负,0,Naruto~,tiny,22,3904,VE,doom_bringer,4414,-510,^,abyssal_underlord,3860,44,15672,16254,-582,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811845697,PlayTime,BetBoom,Dire,胜,1,VE,doom_bringer,18,4414,Naruto~,tiny,3904,510,Badwater,magnataur,4117,297,16254,15672,582,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811839782,Tundra,RKX,Radiant,负,0,Last Call,beastmaster,32,4842,abi eja,luna,4857,-15,underrated,kunkka,3917,925,17271,16872,399,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811839782,RKX,Tundra,Dire,胜,1,abi eja,luna,25,4857,Last Call,beastmaster,4842,15,not human (животное),shredder,4262,595,16872,17271,-399,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811941658,PV,NAVI,Radiant,胜,1,destroy,muerta,28,4892,winter,ursa,4127,765,ƬψƬ ☢ Sιrιus-妥,slardar,3237,1655,16692,14076,2616,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811941658,NAVI,PV,Dire,负,0,winter,ursa,26,4127,destroy,muerta,4892,-765,strafe instructor,axe,4683,-556,14076,16692,-2616,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811958377,PlayTime,BetBoom,Radiant,负,0,VE,tiny,23,3867,Naruto~,kez,4878,-1011,>ݒ,pangolier,4378,-511,14209,17507,-3298,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811958377,BetBoom,PlayTime,Dire,胜,1,Naruto~,kez,31,4878,VE,tiny,3867,1011,^,abyssal_underlord,3299,1579,17507,14209,3298,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811930872,NGX,XG,Radiant,胜,1,rin,nevermore,28,5533,@,clinkz,4374,1159,¿,shredder,3082,2451,16714,14892,1822,6/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811930872,XG,NGX,Dire,负,0,@,clinkz,30,4374,rin,nevermore,5533,-1159,malrincyq,doom_bringer,3842,532,14892,16714,-1822,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811974004,RKX,Tundra,Radiant,胜,1,"""w",naga_siren,20,4236,Last Call,monkey_king,3420,816,not human (животное),beastmaster,4074,162,17314,14584,2730,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811974004,Tundra,RKX,Dire,负,0,Last Call,monkey_king,27,3420,"""w",naga_siren,4236,-816,underrated,kunkka,4640,-1220,14584,17314,-2730,0/4/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812041728,BetBoom,PlayTime,Radiant,胜,1,Naruto~,kez,23,3184,VE,doom_bringer,4627,-1443,^,axe,5095,-1911,13736,16219,-2483,0/4/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812041728,PlayTime,BetBoom,Dire,负,0,VE,doom_bringer,24,4627,Naruto~,kez,3184,1443,Badwater,largo,4148,479,16219,13736,2483,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138585,TSpirit,VP,Radiant,胜,1,兜圈。,kez,30,4195,nokia,life_stealer,2578,1617,saberlight,axe,3603,592,17411,12747,4664,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138585,VP,TSpirit,Dire,负,0,nokia,life_stealer,17,2578,兜圈。,kez,4195,-1617,pos3jungler,death_prophet,4792,-2214,12747,17411,-4664,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138635,FLCN,Liquid,Radiant,胜,1,`7y,ursa,28,4633,yondaime,nevermore,4369,264,50centaur,centaur,3415,1218,15879,15264,615,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138635,Liquid,FLCN,Dire,负,0,yondaime,nevermore,27,4369,`7y,ursa,4633,-264,YeS signature player,mars,3794,575,15264,15879,-615,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812155277,Aurora,GL,Radiant,胜,1,tragic,doom_bringer,21,3505,鬼,drow_ranger,4764,-1259,помойка,night_stalker,3929,-424,12877,16165,-3288,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812155277,GL,Aurora,Dire,负,0,鬼,drow_ranger,24,4764,tragic,doom_bringer,3505,1259,Shenorita`,shredder,2697,2067,16165,12877,3288,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138607,VG,EX-HERO,Radiant,胜,1,,tiny,22,3957,.tv/yumadota2,muerta,3520,437,GAMBOT-PARIS,tidehunter,4595,-638,17594,16540,1054,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812138607,EX-HERO,VG,Dire,负,0,.tv/yumadota2,muerta,25,3520,,tiny,3957,-437,Bach,beastmaster,4711,-1191,16540,17594,-1054,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812233361,VP,TSpirit,Radiant,负,0,nokia,muerta,24,3800,pJf,alchemist,4268,-468,pos3jungler,slardar,3608,192,14100,15776,-1676,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812233361,TSpirit,VP,Dire,胜,1,pJf,alchemist,26,4268,nokia,muerta,3800,468,saberlight,beastmaster,3921,347,15776,14100,1676,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812263063,Aurora,GL,Radiant,胜,1,tragic,windrunner,25,5024,鬼,drow_ranger,3695,1329,помойка,doom_bringer,3307,1717,16641,14231,2410,3/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812263063,GL,Aurora,Dire,负,0,鬼,drow_ranger,18,3695,tragic,windrunner,5024,-1329,Shenorita`,largo,3507,188,14231,16641,-2410,1/4/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812258249,FLCN,Liquid,Radiant,胜,1,m$,tiny,30,3998,yondaime,muerta,4042,-44,50centaur,dawnbreaker,4294,-296,15133,16140,-1007,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812258249,Liquid,FLCN,Dire,负,0,yondaime,muerta,23,4042,m$,tiny,3998,44,YeS signature player,viper,4054,-12,16140,15133,1007,0/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812274718,EX-HERO,VG,Radiant,负,0,.tv/yumadota2,life_stealer,22,3161,Roselia,drow_ranger,5067,-1906,Bach,axe,4613,-1452,12388,18007,-5619,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812274718,VG,EX-HERO,Dire,胜,1,Roselia,drow_ranger,22,5067,.tv/yumadota2,life_stealer,3161,1906,GAMBOT-PARIS,shredder,3780,1287,18007,12388,5619,3/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989097,NAVI,PlayTime,Radiant,胜,1,winter,terrorblade,32,4290,VE,alchemist,3780,510,^,largo,3911,379,18714,14863,3851,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989097,PlayTime,NAVI,Dire,负,0,VE,alchemist,19,3780,winter,terrorblade,4290,-510,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,5374,-1594,14863,18714,-3851,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989027,NGX,PV,Radiant,负,0,rin,luna,24,4746,destroy,kez,4650,96,strafe instructor,axe,3840,906,12324,17568,-5244,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989027,PV,NGX,Dire,胜,1,destroy,kez,25,4650,rin,luna,4746,-96,malrincyq,largo,2449,2201,17568,12324,5244,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812990272,XG,RKX,Radiant,胜,1,区,faceless_void,25,4562,abi eja,sven,4841,-279,underrated,axe,4857,-295,15760,15547,213,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812990272,RKX,XG,Dire,负,0,abi eja,sven,22,4841,区,faceless_void,4562,279,¿,dawnbreaker,4178,663,15547,15760,-213,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989544,Tundra,BetBoom,Radiant,胜,1,Last Call,kez,25,3944,Naruto~,luna,4051,-107,Rs,tidehunter,3827,117,14082,16194,-2112,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8812989544,BetBoom,Tundra,Dire,负,0,Naruto~,luna,26,4051,Last Call,kez,3944,107,not human (животное),shredder,2974,1077,16194,14082,2112,0/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813059358,RKX,XG,Radiant,负,0,abi eja,tiny,12,3829,区,alchemist,6274,-2445,¿,dawnbreaker,4308,-479,16059,18302,-2243,0/2/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813059358,XG,RKX,Dire,胜,1,区,alchemist,37,6274,abi eja,tiny,3829,2445,underrated,abyssal_underlord,4677,1597,18302,16059,2243,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813051930,PlayTime,NAVI,Radiant,负,0,VE,beastmaster,27,4777,winter,windrunner,4746,31,ƬψƬ ☢ Sιrιus-妥,axe,3558,1219,15735,17357,-1622,0/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813051930,NAVI,PlayTime,Dire,胜,1,winter,windrunner,24,4746,VE,beastmaster,4777,-31,Ps,slardar,2849,1897,17357,15735,1622,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813055101,PV,NGX,Radiant,胜,1,destroy,kez,28,4554,rin,gyrocopter,3733,821,malrincyq,largo,3670,884,16015,14225,1790,4/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813055101,NGX,PV,Dire,负,0,rin,gyrocopter,27,3733,destroy,kez,4554,-821,strafe instructor,axe,3951,-218,14225,16015,-1790,1/4/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813075789,BetBoom,Tundra,Radiant,胜,1,u,muerta,26,4664,Last Call,kez,4845,-181,not human (животное),doom_bringer,3343,1321,17815,17019,796,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813075789,Tundra,BetBoom,Dire,负,0,Last Call,kez,27,4845,u,muerta,4664,181,Badwater,tidehunter,3548,1297,17019,17815,-796,3/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813156153,Tundra,BetBoom,Radiant,胜,1,Last Call,windrunner,23,3391,Naruto~,dawnbreaker,2734,657,Badwater,largo,3711,-320,15474,15153,321,0/2/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813156153,BetBoom,Tundra,Dire,负,0,Naruto~,dawnbreaker,18,2734,Last Call,windrunner,3391,-657,not human (животное),lycan,4508,-1774,15153,15474,-321,0/3/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813239365,EX-HERO,Liquid,Radiant,负,0,.tv/yumadota2,faceless_void,26,3994,ᄔ,kez,4691,-697,50centaur,doom_bringer,4283,-289,13928,16673,-2745,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813239365,Liquid,EX-HERO,Dire,胜,1,ᄔ,kez,27,4691,.tv/yumadota2,faceless_void,3994,697,GAMBOT-PARIS,tidehunter,3261,1430,16673,13928,2745,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813239180,GL,VP,Radiant,负,0,鬼,ursa,24,4831,nokia,alchemist,5273,-442,saberlight,tidehunter,3309,1522,15316,15817,-501,4/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813239180,VP,GL,Dire,胜,1,nokia,alchemist,23,5273,鬼,ursa,4831,442,помойка,largo,3404,1869,15817,15316,501,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813240600,Aurora,VG,Radiant,胜,1,tragic,ursa,27,4821,ԓ,drow_ranger,4387,434,Bach,death_prophet,4463,358,17387,16169,1218,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813240600,VG,Aurora,Dire,负,0,ԓ,drow_ranger,32,4387,tragic,ursa,4821,-434,:,doom_bringer,4049,338,16169,17387,-1218,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813287573,TSpirit,FLCN,Radiant,胜,1,兜圈。,alchemist,16,3831,I m Going To Be The Best Carry,weaver,3563,268,YeS signature player,doom_bringer,3913,-82,15239,14650,589,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813287573,FLCN,TSpirit,Dire,负,0,I m Going To Be The Best Carry,weaver,28,3563,兜圈。,alchemist,3831,-268,pos3jungler,largo,4612,-1049,14650,15239,-589,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813352678,Liquid,EX-HERO,Radiant,胜,1,yondaime,tiny,26,4211,.tv/yumadota2,monkey_king,3794,417,GAMBOT-PARIS,shredder,4431,-220,16685,15528,1157,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813352678,EX-HERO,Liquid,Dire,负,0,.tv/yumadota2,monkey_king,18,3794,yondaime,tiny,4211,-417,50centaur,doom_bringer,4379,-585,15528,16685,-1157,1/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813352696,VP,GL,Radiant,负,0,nokia,windrunner,27,4067,鬼,life_stealer,4723,-656,помойка,slardar,4594,-527,14224,17181,-2957,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813352696,GL,VP,Dire,胜,1,鬼,life_stealer,24,4723,nokia,windrunner,4067,656,saberlight,abyssal_underlord,4001,722,17181,14224,2957,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813355676,VG,Aurora,Radiant,胜,1,Roselia,muerta,28,3791,tragic,ursa,4124,-333,`,slardar,3782,9,16050,15413,637,1/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813355676,Aurora,VG,Dire,负,0,tragic,ursa,26,4124,Roselia,muerta,3791,333,Bach,axe,4527,-403,15413,16050,-637,3/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813398413,FLCN,TSpirit,Radiant,胜,1,I m Going To Be The Best Carry,windrunner,31,4779,兜圈。,terrorblade,4248,531,pos3jungler,axe,4391,388,17025,16168,857,1/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813398413,TSpirit,FLCN,Dire,负,0,兜圈。,terrorblade,21,4248,I m Going To Be The Best Carry,windrunner,4779,-531,YeS signature player,shredder,4585,-337,16168,17025,-857,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813441620,VP,GL,Radiant,负,0,nokia,tiny,25,4908,鬼,luna,3815,1093,помойка,abyssal_underlord,4197,711,15140,15702,-562,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813441620,GL,VP,Dire,胜,1,鬼,luna,18,3815,nokia,tiny,4908,-1093,saberlight,primal_beast,3223,592,15702,15140,562,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813453376,VG,Aurora,Radiant,负,0,Roselia,medusa,22,4180,tragic,ursa,4348,-168,Shenorita`,doom_bringer,4505,-325,16289,16036,253,2/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813453376,Aurora,VG,Dire,胜,1,tragic,ursa,31,4348,Roselia,medusa,4180,168,Bach,bristleback,3689,659,16036,16289,-253,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813536582,TSpirit,FLCN,Radiant,负,0,兜圈。,kez,31,4038,I m Going To Be The Best Carry,tiny,5468,-1430,YeS signature player,shredder,3692,346,16081,17764,-1683,1/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813536582,FLCN,TSpirit,Dire,胜,1,I m Going To Be The Best Carry,tiny,26,5468,兜圈。,kez,4038,1430,R,primal_beast,4344,1124,17764,16081,1683,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813551147,NAVI,Tundra,Radiant,胜,1,winter,ursa,27,4723,Last Call,windrunner,4226,497,not human (животное),shredder,2802,1921,13403,14611,-1208,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813551147,Tundra,NAVI,Dire,负,0,Last Call,windrunner,27,4226,winter,ursa,4723,-497,ƬψƬ ☢ Sιrιus-妥,centaur,3367,859,14611,13403,1208,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813556518,RKX,NGX,Radiant,负,0,abi eja,kez,23,4309,0,monkey_king,4491,-182,malrincyq,axe,3639,670,15770,15020,750,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813556518,NGX,RKX,Dire,胜,1,0,monkey_king,23,4491,abi eja,kez,4309,182,underrated,dawnbreaker,3681,810,15020,15770,-750,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813604844,PV,PlayTime,Radiant,负,0,destroy,drow_ranger,29,4146,@:UЕ,doom_bringer,4470,-324,WZ,axe,3919,227,15827,16493,-666,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813604844,PlayTime,PV,Dire,胜,1,@:UЕ,doom_bringer,28,4470,destroy,drow_ranger,4146,324,strafe instructor,slardar,3112,1358,16493,15827,666,1/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813650766,Tundra,NAVI,Radiant,胜,1,Last Call,templar_assassin,26,4740,winter,broodmother,2630,2110,ƬψƬ ☢ Sιrιus-妥,axe,4890,-150,15534,14235,1299,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813650766,NAVI,Tundra,Dire,负,0,winter,broodmother,20,2630,Last Call,templar_assassin,4740,-2110,not human (животное),largo,4366,-1736,14235,15534,-1299,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813657190,NGX,RKX,Radiant,胜,1,rin,muerta,32,5195,P,mirana,5044,151,underrated,slardar,2859,2336,17225,15231,1994,4/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813657190,RKX,NGX,Dire,负,0,P,mirana,26,5044,rin,muerta,5195,-151,malrincyq,tidehunter,3634,1410,15231,17225,-1994,3/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813653439,BetBoom,XG,Radiant,胜,1,ܔ,kez,25,3889,区,tiny,3921,-32,¿,doom_bringer,4196,-307,16160,15621,539,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813653439,XG,BetBoom,Dire,负,0,区,tiny,17,3921,ܔ,kez,3889,32,,abyssal_underlord,4636,-715,15621,16160,-539,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813707883,PlayTime,PV,Radiant,负,0,J,alchemist,13,5160,destroy,tiny,5584,-424,strafe instructor,dawnbreaker,4235,925,18224,17019,1205,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813707883,PV,PlayTime,Dire,胜,1,destroy,tiny,39,5584,J,alchemist,5160,424,`Kt,axe,4655,929,17019,18224,-1205,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813745846,Tundra,NAVI,Radiant,负,0,Last Call,templar_assassin,26,3963,winter,monkey_king,4277,-314,ƬψƬ ☢ Sιrιus-妥,magnataur,4936,-973,16286,18330,-2044,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813745846,NAVI,Tundra,Dire,胜,1,winter,monkey_king,24,4277,Last Call,templar_assassin,3963,314,not human (животное),brewmaster,4463,-186,18330,16286,2044,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813775647,XG,BetBoom,Radiant,负,0,区,phantom_lancer,31,3871,Naruto~,kez,4803,-932,Badwater,primal_beast,4317,-446,14074,17969,-3895,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813775647,BetBoom,XG,Dire,胜,1,Naruto~,kez,29,4803,区,phantom_lancer,3871,932,¿,shredder,4078,725,17969,14074,3895,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813802531,PlayTime,PV,Radiant,胜,1,VE,necrolyte,27,4119,destroy,lone_druid,5374,-1255,strafe instructor,dawnbreaker,3394,725,17046,15899,1147,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8813802531,PV,PlayTime,Dire,负,0,destroy,lone_druid,34,5374,VE,necrolyte,4119,1255,p6l,beastmaster,3350,2024,15899,17046,-1147,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473986,TSpirit,EX-HERO,Radiant,胜,1,兜圈。,juggernaut,28,4779,Yuma,ursa,3246,1533,GAMBOT-PARIS,pangolier,3602,1177,18677,14171,4506,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473986,EX-HERO,TSpirit,Dire,负,0,Yuma,ursa,17,3246,兜圈。,juggernaut,4779,-1533,hV,slardar,4706,-1460,14171,18677,-4506,1/2/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473655,VG,Liquid,Radiant,胜,1,Roselia,terrorblade,26,4882,yondaime,furion,4985,-103,),slardar,3494,1388,16957,15228,1729,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473655,Liquid,VG,Dire,负,0,yondaime,furion,24,4985,Roselia,terrorblade,4882,103,Bach,doom_bringer,4219,766,15228,16957,-1729,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473618,VP,Aurora,Radiant,负,0,nokia,life_stealer,25,4122,tragic,phantom_lancer,3805,317,@f#,axe,4467,-345,16031,16134,-103,0/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814473618,Aurora,VP,Dire,胜,1,tragic,phantom_lancer,22,3805,nokia,life_stealer,4122,-317,saberlight,slardar,3898,-93,16134,16031,103,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814475396,GL,FLCN,Radiant,胜,1,鬼,lone_druid,26,4757,*~h,ursa,4566,191,YeS signature player,shredder,2807,1950,15875,14681,1194,1/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814475396,FLCN,GL,Dire,负,0,*~h,ursa,31,4566,鬼,lone_druid,4757,-191,помойка,largo,3284,1282,14681,15875,-1194,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814549253,EX-HERO,TSpirit,Radiant,负,0,Yuma,meepo,27,4467,N,tiny,3458,1009,#y,pangolier,4671,-204,16274,14745,1529,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814549253,TSpirit,EX-HERO,Dire,胜,1,N,tiny,23,3458,Yuma,meepo,4467,-1009,GAMBOT-PARIS,bristleback,4412,-954,14745,16274,-1529,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814554021,VG,Liquid,Radiant,负,0,Roselia,windrunner,24,4351,yondaime,tiny,3810,541,50centaur,doom_bringer,3597,754,17476,14779,2697,3/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814554021,Liquid,VG,Dire,胜,1,yondaime,tiny,22,3810,Roselia,windrunner,4351,-541,Bach,batrider,4238,-428,14779,17476,-2697,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814558995,Aurora,VP,Radiant,负,0,tragic,windrunner,24,4285,nokia,luna,3209,1076,saberlight,centaur,3654,631,17053,13562,3491,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814558995,VP,Aurora,Dire,胜,1,nokia,luna,22,3209,tragic,windrunner,4285,-1076,p6n,beastmaster,4868,-1659,13562,17053,-3491,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814561483,FLCN,GL,Radiant,胜,1,I m Going To Be The Best Carry,luna,46,5199,鬼,clinkz,4265,934,помойка,lycan,3870,1329,16556,15094,1462,5/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814561483,GL,FLCN,Dire,负,0,鬼,clinkz,24,4265,I m Going To Be The Best Carry,luna,5199,-934,YeS signature player,shredder,4109,156,15094,16556,-1462,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814642533,VG,Liquid,Radiant,负,0,Roselia,alchemist,24,5435,A,luna,4861,574,50centaur,pangolier,4662,773,14437,17593,-3156,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814642533,Liquid,VG,Dire,胜,1,A,luna,33,4861,Roselia,alchemist,5435,-574,Bach,primal_beast,2773,2088,17593,14437,3156,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814645393,VP,Aurora,Radiant,负,0,nokia,kez,14,3533,tragic,tiny,4911,-1378,Shenorita`,dawnbreaker,4740,-1207,13860,16788,-2928,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814645393,Aurora,VP,Dire,胜,1,tragic,tiny,26,4911,nokia,kez,3533,1378,saberlight,tidehunter,4135,776,16788,13860,2928,1/0/1,league_roster,league_roster,league_roster
